hs6,hs6_name
293919,Other
293920,Alkaloids_of_cinchona_and_their_derivatives;_salts_thereof
293930,Caffeine_and_its_salts
293941,Ephedrine_and_its_salts
293942,Pseudoephedrine_(INN)_and_its_salts
293944,Norephedrine_and_its_salts
293949,Other
293959,Other
293962,Ergotamine_(INN)_and_its_salts
293963,Lysergic_acid_and_its_salts
293969,Other
293991,Cocaine__ecgonine__levometamfetamine__metamfetamine_(INN)__metamfetamine_racemate;_salts__esters_and_other_derivatives_thereof
293999,Other
294110,Penicillins_and_their_derivatives_with_a_penicillanic_acid_structure;_salts_thereof
294120,Streptomycins_and_their_derivatives;_salts_thereof
294130,Tetracyclines_and_their_derivatives;_salts_thereof
294140,Chloramphenicol_and_its_derivatives;_salts_thereof
294150,Erythromycin_and_its_derivatives;_salts_thereof
294190,Other
294200,Other_organic_compounds.
300120,Extracts_of_glands_or_other_organs_or_of_their_secretions
300220,Vaccines_for_human_medicine
300230,Vaccines_for_veterinary_medicine
300310,Containing_penicillins_or_derivatives_thereof__with_a_penicillanic_acid_structure__or_streptomycins_or_their_derivatives
300320,Containing_other_antibiotics
300331,Containing_insulin
300339,Other
300340,Containing_alkaloids_or_derivatives_thereof_but_not_containing_hormones_or_other_products_of_heading_29.37_or_antibiotics
300390,Other
300410,Containing_penicillins_or_derivatives_thereof__with_a_penicillanic_acid_structure__or_streptomycins_or_their_derivatives
300420,Containing_other_antibiotics
300431,Containing_insulin
300432,Containing_corticosteroid_hormones__their_derivatives_or_structural_analogues
300439,Other
300450,Other_medicaments_containing_vitamins_or_other_products_of_heading_29.36
300590,Other
300620,Blood-grouping_reagents
300630,Opacifying_preparations_for_X-ray_examinations;_diagnostic_reagents_designed_to_be_administered_to_the_patient
300650,First-aid_boxes_and_kits
300660,Chemical_contraceptive_preparations_based_on_hormones__on_other_products_of_heading_29.37_or_on_spermicides
300670,Gel_preparations_designed_to_be_used_in_human_or_veterinary_medicine_as_a_lubricant_for_parts_of_the_body_for_surgical_operations_or_physical_examinations_or_as_a_coupling_agent_between_the_body_and_medical_instruments
300692,Waste_pharmaceuticals
310100,Animal_or_vegetable_fertilisers__whether_or_not_mixed_together_or_chemically_treated;_fertilisers_produced_by_the_mixing_or_chemical_treatment_of_animal_or_vegetable_products.
310210,Urea__whether_or_not_in_aqueous_solution
310221,Ammonium_sulphate
310229,Other
310230,Ammonium_nitrate__whether_or_not_in_aqueous_solution
310240,Mixtures_of_ammonium_nitrate_with_calcium_carbonate_or_other_inorganic_non-fertilising_substances
310250,Sodium_nitrate
310260,Double_salts_and_mixtures_of_calcium_nitrate_and_ammonium_nitrate
310280,Mixtures_of_urea_and_ammonium_nitrate_in_aqueous_or_ammoniacal_solution
310290,Other__including_mixtures_not_specified_in_the_foregoing_subheadings
310310,Superphosphates
310390,Other
310420,Potassium_chloride
310490,Other
310510,Goods_of_this_Chapter_in_tablets_or_similar_forms_or_in_packages_of_a_gross_weight_not_exceeding_10_kg
310520,Mineral_or_chemical_fertilisers_containing_the_three_fertilising_elements_nitrogen__phosphorus_and_potassium
310530,Diammonium_hydrogenorthophosphate_(diammonium_phosphate)
310540,Ammonium_dihydrogenorthophosphate_(monoammonium_phosphate)_and_mixtures_thereof_with_diammonium_hydrogenorthophosphate_(diammonium_phosphate)
310551,Containing_nitrates_and_phosphates
310559,Other
310560,Mineral_or_chemical_fertilisers_containing_the_two_fertilising
310590,Other
320110,Quebracho_extract
320120,Wattle_extract
320210,Synthetic_organic_tanning_substances
320290,Other
320411,Disperse_dyes_and_preparations_based_thereon
320413,Basic_dyes_and_preparations_based_thereon
320414,Direct_dyes_and_preparations_based_thereon
320415,Vat_dyes_(including_those_usable_in_that_state_as_pigments)_and_preparations_based_thereon
320416,Reactive_dyes_and_preparations_based_thereon
320420,Synthetic_organic_products_of_a_kind_used_as_fluorescent_brightening_agents
320490,Other
320500,Colour_lakes;_preparations_as_specified_in_Note_3_to_this_Chapter_based_on_colour_lakes.
320611,Containing_80_%_or_more_by_weight_of_titanium_dioxide_calculated_on_the_dry_matter
320619,Other
320620,Pigments_and_preparations_based_on_chromium_compounds
320650,Inorganic_products_of_a_kind_used_as_luminophores
320710,Prepared_pigments__prepared_opacifiers__prepared_colours_and_similar_preparations
320720,Vitrifiable_enamels_and_glazes__engobes_(slips)_and_similar_preparations
320730,Liquid_lustres_and_similar_preparations
320740,Glass_frit_and_other_glass__in_the_form_of_powder__granules_or_flakes
320810,Based_on_polyesters
320820,Based_on_acrylic_or_vinyl_polymers
320910,Based_on_acrylic_or_vinyl_polymers
320990,Other
321100,Prepared_driers.
321210,Stamping_foils
321310,Colours_in_sets
321390,Other
321410,Glaziers'_putty__grafting_putty__resin_cements__caulking
321490,Other
321511,Black
321519,Other
321590,Other
330112,Of_orange
330113,Of_lemon
330124,Of_peppermint_(Mentha_piperita)
330130,Resinoids
330190,Other
330290,Other
330300,Perfumes_and_toilet_waters.
330410,Lip_make-up_preparations
330420,Eye_make-up_preparations
330430,Manicure_or_pedicure_preparations
330510,Shampoos
330520,Preparations_for_permanent_waving_or_straightening
330530,Hair_lacquers
330590,Other
330610,Dentifrices
330620,Yarn_used_to_clean_between_the_teeth_(dental_floss)
330690,Other
330710,Pre-shave__shaving_or_after-shave_preparations
330720,Personal_deodorants_and_antiperspirants
330730,Perfumed_bath_salts_and_other_bath_preparations
330741,“Agarbatti”_and_other_odoriferous_preparations_which_operate_by_burning
330749,Other
340111,For_toilet_use_(including_medicated_products)
340130,Organic_surface-active_products_and_preparations_for_washing_the_skin__in_the_form_of_liquid_or_cream_and_put_up_for_retail_sale__whether_or_not_containing_soap
340211,Anionic
340212,Cationic
340213,Non-ionic
340219,Other
340311,Preparations_for_the_treatment_of_textile_materials__leather__furskins_or_other_materials
340391,Preparations_for_the_treatment_of_textile_materials__leather__furskins_or_other_materials
340399,Other
340420,Of_poly(oxyethylene)_(polyethylene_glycol)
340510,Polishes__creams_and_similar_preparations_for_footwear_or_leather
340520,Polishes__creams_and_similar_preparations_for_the_maintenance_of_wooden_furniture__floors_or_other_woodwork
340530,Polishes_and_similar_preparations_for_coachwork__other_than_metal_polishes
340540,Scouring_pastes_and_powders_and_other_scouring_preparations
340590,Other
340600,Candles__tapers_and_the_like.
340700,Modelling_pastes__including_those_put_up_for_children's_amusement;_preparations_known_as_“dental_wax”_or_as_“dental_impression_compounds”__put_up_in_sets__in_packings_for_retail_sale_or_in_plates__horseshoe_shapes__sticks_or_similar_forms;_other_preparations_for_use_in_dentistry__with_a_basis_of_plaster_(of_calcined_gypsum_or_calcium_sulphate).
350110,Casein
350190,Other
350211,Dried
350219,Other
350220,Milk_albumin__including_concentrates_of_two_or_more_whey_proteins
350290,Other
350520,Glues
350610,Products_suitable_for_use_as_glues_or_adhesives__put_up_for_retail_sale_as_glues_or_adhesives__not_exceeding_a_net_weight_of_1_kg
350691,Adhesives_based_on_polymers_of_headings_39.01_to_39.13_or_on_rubber
350699,Other
350710,Rennet_and_concentrates_thereof
350790,Other
360100,Propellent_powders.
360200,Prepared_explosives__other_than_propellent_powders.
360490,Other
360610,Liquid_or_liquefied-gas_fuels_in_containers_of_a_kind_used_for_filling_or_refilling_cigarette_or_similar_lighters_and_of_a_capacity_not_exceeding_300
360690,Other
370191,For_colour_photography_(polychrome)
370199,Other
370210,For_X-ray
370231,For_colour_photography_(polychrome)
370232,Other__with_silver_halide_emulsion
370239,Other
370241,Of_a_width_exceeding_610_mm_and_of_a_length_exceeding_200_m__for_colour_photography_(polychrome)
370242,Of_a_width_exceeding_610_mm_and_of_a_length_exceeding_200_m__other_than_for_colour_photography
370243,Of_a_width_exceeding_610_mm_and_of_a_length_not_exceeding_200_m
370244,Of_a_width_exceeding_105_mm_but_not_exceeding_610_mm
370252,Of_a_width_not_exceeding_16_mm
370253,Of_a_width_exceeding_16_mm_but_not_exceeding_35_mm_and_of_a_length_not_exceeding_30_m__for_slides
370255,Of_a_width_exceeding_16_mm_but_not_exceeding_35_mm_and_of_a_length_exceeding_30_m
370256,Of_a_width_exceeding_35_mm
370296,Of_a_width_not_exceeding_35_mm_and_of_a_length_not_exceeding_30_m
370297,Of_a_width_not_exceeding_35_mm_and_of_a_length_exceeding_30_m
370298,Of_a_width_exceeding_35_mm
370320,Other__for_colour_photography_(polychrome)
370390,Other
370400,Photographic_plates__film__paper__paperboard_and_textiles__exposed_but_not_developed.
370510,For_offset_reproduction
370590,Other
370610,Of_a_width_of_35_mm_or_more
370690,Other
370710,Sensitising_emulsions
370790,Other
380110,Artificial_graphite
380120,Colloidal_or_semi-colloidal_graphite
380130,Carbonaceous_pastes_for_electrodes_and_similar_pastes_for_furnace_linings
380190,Other
380210,Activated_carbon
380290,Other
380300,Tall_oil__whether_or_not_refined.
380400,Residual_lyes_from_the_manufacture_of_wood_pulp__whether_or_not_concentrated__desugared_or_chemically_treated__including_lignin_sulphonates__but_excluding_tall_oil_of_heading_38.03.
380510,Gum__wood_or_sulphate_turpentine_oils
380610,Rosin_and_resin_acids
380620,Salts_of_rosin__of_resin_acids_or_of_derivatives_of_rosin_or_resin_acids__other_than_salts_of_rosin_adducts
380630,Ester_gums
380690,Other
380700,Wood_tar;_wood_tar_oils;_wood_creosote;_wood_naphtha;_vegetable_pitch;_brewers'_pitch_and_similar_preparations_based_on_rosin__resin_acids_or_on_vegetable_pitch.
380850,Goods_specified_in_Subheading_Note_1_to_this_Chapter
380894,Disinfectants
380899,Other
380910,With_a_basis_of_amylaceous_substances
380992,Of_a_kind_used_in_the_paper_or_like_industries
380993,Of_a_kind_used_in_the_leather_or_like_industries
381010,Pickling_preparations_for_metal_surfaces;_soldering__brazing_or_welding_powders_and_pastes_consisting_of_metal_and_other_materials
381090,Other
381119,Other
381121,Containing_petroleum_oils_or_oils_obtained_from_bituminous_minerals
381129,Other
381210,Prepared_rubber_accelerators
381220,Compound_plasticisers_for_rubber_or_plastics
381300,Preparations_and_charges_for_fire_-extinguishers;_charged_fire-extinguishing_grenades.
381400,Organic_composite_solvents_and_thinners__not_elsewhere_specified_or_included;_prepared_paint_or_varnish_removers.
381511,With_nickel_or_nickel_compounds_as_the_active_substance
381700,Mixed_alkylbenzenes_and_mixed_alkylnaphthalenes__other_than_those_of_heading_27.07_or_29.02.
381900,Hydraulic_brake_fluids_and_other_prepared_liquids_for_hydraulic_transmission__not_containing_or_containing_less_than_70_%_by_weight_of_petroleum_oils_or_oils_obtained_from_bituminous_minerals.
382000,Anti-freezing_preparations_and_prepared_de-icing_fluids.
382100,Prepared_culture_media_for_the_development_or_maintenance_of_micro-organisms_(including_viruses_and_the_like)_or_of_plant__human_or_animal_cells.
382200,Diagnostic_or_laboratory_reagents_on_a_backing__prepared_diagnostic_or_laboratory_reagents_whether_or_not_on_a_backing__other_than_those_of_heading_30.02_or_30.06;_certified_reference_materials.
382311,Stearic_acid
382312,Oleic_acid
382313,Tall_oil_fatty_acids
382319,Other
382370,Industrial_fatty_alcohols
382410,Prepared_binders_for_foundry_moulds_or_cores
382440,Prepared_additives_for_cements__mortars_or_concretes
382450,Non-refractory_mortars_and_concretes
382460,Sorbitol_other_than_that_of_subheading_2905.44
382471,Containing_chlorofluorocarbons_(CFCs)__whether_or_not_containing_hydrochlorofluorocarbons_(HCFCs)__perfluorocarbons_(PFCs)_or_hydrofluorocarbons_(HFCs)
382474,Containing_hydrochlorofluorocarbons_(HCFCs)__whether_or_not_containing_perfluorocarbons_(PFCs)_or_hydrofluorocarbons_(HFCs)__but_not_containing_chlorofluorocarbons_(CFCs)
382479,Other
382481,Containing_oxirane_(ethylene_oxide)
382483,Containing_tris(2_3-dibromopropyl)_phosphate
382510,Municipal_waste
382549,Other
382550,Wastes_of_metal_pickling_liquors__hydraulic_fluids__brake_fluids_and_anti-freeze_fluids
382561,Mainly_containing_organic_constituents
382569,Other
382600,Biodiesel_and_mixtures_thereof__not_containing_or_containing_less_than_70_%_by_weight_of_petroleum_oils_or_oils_obtained_from_bituminous_minerals.
390512,In_aqueous_dispersion
390519,Other
390521,In_aqueous_dispersion
390529,Other
390530,Poly(vinyl_alcohol)__whether_or_not_containing_unhydrolysed_acetate_groups
390599,Other
390710,Polyacetals
390760,Poly(ethylene_terephthalate)
390770,Poly(lactic_acid)
390791,Unsaturated
390810,Polyamide-6__-11__-12__-6_6__-6_9__-6_10_or_-6_12
390910,Urea_resins;_thiourea_resins
390920,Melamine_resins
391211,Non-plasticised
391212,Plasticised
391220,Cellulose_nitrates_(including_collodions)
391231,Carboxymethylcellulose_and_its_salts
391239,Other
391290,Other
391310,Alginic_acid__its_salts_and_esters
391390,Other
391510,Of_polymers_of_ethylene
391520,Of_polymers_of_styrene
391530,Of_polymers_of_vinyl_chloride
391590,Of_other_plastics
391610,Of_polymers_of_ethylene
391620,Of_polymers_of_vinyl_chloride
391690,Of_other_plastics
391721,Of_polymers_of_ethylene
391722,Of_polymers_of_propylene
391723,Of_polymers_of_vinyl_chloride
391729,Of_other_plastics
391731,Flexible_tubes__pipes_and_hoses__having_a_minimum_burst_pressure_of_27.6_MPa
391733,Other__not_reinforced_or_otherwise_combined_with_other_materials__with_fittings
391740,Fittings
391810,Of_polymers_of_vinyl_chloride
391890,Of_other_plastics
392010,Of_polymers_of_ethylene
392020,Of_polymers_of_propylene
392030,Of_polymers_of_styrene
392043,Containing_by_weight_not_less_than_6_%_of_plasticisers
392049,Other
392051,Of_poly(methyl_methacrylate)
392059,Other
392061,Of_polycarbonates
392062,Of_poly(ethylene_terephthalate)
392063,Of_unsaturated_polyesters
392069,Of_other_polyesters
392071,Of_regenerated_cellulose
392073,Of_cellulose_acetate
392091,Of_poly(vinyl_butyral)
392092,Of_polyamides
392093,Of_amino-resins
392094,Of_phenolic_resins
392111,Of_polymers_of_styrene
392112,Of_polymers_of_vinyl_chloride
392113,Of_polyurethanes
392114,Of_regenerated_cellulose
392210,Baths__shower-baths__sinks_and_wash-basins
392220,Lavatory_seats_and_covers
392290,Other
392310,Boxes__cases__crates_and_similar_articles
392321,Of_polymers_of_ethylene
392329,Of_other_plastics
392330,Carboys__bottles__flasks_and_similar_articles
392340,Spools__cops__bobbins_and_similar_supports
392350,Stoppers__lids__caps_and_other_closures
392390,Other
392410,Tableware_and_kitchenware
392490,Other
392510,Reservoirs__tanks__vats_and_similar_containers__of_a_capacity_exceeding_300_l
392520,Doors__windows_and_their_frames_and_thresholds_for_doors
392530,Shutters__blinds_(including_Venetian_blinds)_and_similar_articles_and_parts_thereof
392590,Other
392610,Office_or_school_supplies
392620,Articles_of_apparel_and_clothing_accessories_(including_gloves__mittens_and_mitts)
392630,Fittings_for_furniture__coachwork_or_the_like
392640,Statuettes_and_other_ornamental_articles
400110,Natural_rubber_latex__whether_or_not_pre-vulcanised
400121,Smoked_sheets
400122,Technically_specified_natural_rubber_(TSNR)
400129,Other
400130,Balata__gutta_-percha__guayule__chicle_and_similar_natural_gums
400211,Latex
400219,Other
400220,Butadiene_rubber_(BR)
400231,Isobutene-isoprene_(butyl)_rubber_(IIR)
400239,Other
400241,Latex
400249,Other
400251,Latex
400259,Other
400260,Isoprene_rubber_(IR)
400270,Ethylene-propylene-non-conjugated_diene_rubber_(EPDM)
400280,Mixtures_of_any_product_of_heading_40.01_with_any_product_of_this_heading
400291,Latex
400299,Other
400300,Reclaimed_rubber_in_primary_forms_or_in_plates__sheets_or_strip.
400400,Waste__parings_and_scrap_of_rubber_(other_than_hard_rubber)_and_powders_and_granules_obtained_therefrom.
400510,Compounded_with_carbon_black_or_silica
400591,Plates__sheets_and_strip
400610,“Camel-back”_strips_for_retreading_rubber_tyres
400690,Other
400700,Vulcanised_rubber_thread_and_cord.
400811,Plates__sheets_and_strip
400819,Other
400821,Plates__sheets_and_strip
400829,Other
400911,Without_fittings
400921,Without_fittings
401011,Reinforced_only_with_metal
401012,Reinforced_only_with_textile_materials
401019,Other
401031,Endless_transmission_belts_of_trapezoidal_cross-section_(V-belts)__V-ribbed__of_an_outside_circumference_exceeding_60_cm_but_not_exceeding_180_cm
401032,Endless_transmission_belts_of_trapezoidal_cross-section_(V-belts)__other_than_V-ribbed__of_an_outside_circumference_exceeding_60_cm_but_not_exceeding_180_cm
401033,Endless_transmission_belts_of_trapezoidal_cross-section_(V-belts)__V-ribbed__of_an_outside_circumference_exceeding_180_cm_but_not_exceeding_240_cm
401034,Endless_transmission_belts_of_trapezoidal_cross-section_(V-belts)__other_than_V-ribbed__of_an_outside_circumference_exceeding_180_cm_but_not_exceeding_240_cm
401035,Endless_synchronous_belts__of_an_outside_circumference_exceeding_60_cm_but_not_exceeding_150_cm
401036,Endless_synchronous_belts__of_an_outside_circumference_exceeding_150_cm_but_not_exceeding_198_cm
401039,Other
401120,Of_a_kind_used_on_buses_or_lorries
401130,Of_a_kind_used_on_aircraft
401150,Of_a_kind_used_on_bicycles
401211,Of_a_kind_used_on_motor_cars_(including_station_wagons_and_racing_cars)
401212,Of_a_kind_used_on_buses_or_lorries
401213,Of_a_kind_used_on_aircraft
401219,Other
401220,Used_pneumatic_tyres
401310,Of_a_kind_used_on_motor_cars_(including_station_wagons_and_racing_cars)__buses_or_lorries
401320,Of_a_kind_used_on_bicycles
401390,Other
401410,Sheath_contraceptives
401490,Other
401511,Surgical
401519,Other
401590,Other
401610,Of_cellular_rubber
401692,Erasers
401693,Gaskets__washers_and_other_seals
401694,Boat_or_dock_fenders__whether_or_not_inflatable
401695,Other_inflatable_articles
401700,Hard_rubber_(for_example__ebonite)_in_all_forms__including
410210,With_wool_on
410510,In_the_wet_state_(including_wet-blue)
410621,In_the_wet_state_(including_wet-blue)
410631,In_the_wet_state_(including_wet-blue)
411410,Chamois_(including_combination_chamois)_leather
411510,Composition_leather_with_a_basis_of_leather_or_leather_fibre__in_slabs__sheets_or_strip__whether_or_not_in_rolls
411520,Parings_and_other_waste_of_leather_or_of_composition_leather__not_suitable_for_the_manufacture_of_leather_articles;_leather_dust__powder_and_flour
420100,Saddlery_and_harness_for_any_animal_(including_traces__leads__knee_pads__muzzles__saddle_cloths__saddle_bags__dog_coats_and_the_like)__of_any_material.
420219,Other
420229,Other
420239,Other
420291,With_outer_surface_of_leather_or_of_composition_leather
420292,With_outer_surface_of_plastic_sheeting_or_of_textile_materials
420600,Articles_of_gut_(other_than_silk_-worm_gut)__of_goldbeater's_skin__of_bladders_or_of_tendons.
430110,Of_mink__whole__with_or_without_head__tail_or_paws
430130,Of_lamb__the_following_:_Astrakhan__Broadtail__Caracul__Persian_and_similar_lamb__Indian__Chinese__Mongolian_or_Tibetan_lamb__whole__with_or_without_head__tail_or_paws
430160,Of_fox__whole__with_or_without_head__tail_or_paws
430211,Of_mink
430400,Artificial_fur_and_articles_thereof.
440110,Fuel_wood__in_logs__in_billets__in_twigs__in_faggots_or_in_similar_forms
440121,Coniferous
440122,Non-coniferous
440131,Wood_pellets
440139,Other
440210,Of_bamboo
440341,Dark_Red_Meranti__Light_Red_Meranti_and_Meranti_Bakau
440391,Of_oak_(Quercus_spp.)
440392,Of_beech_(Fagus_spp.)
440500,Wood_wool;_wood_flour.
440610,Not_impregnated
440690,Other
440721,Mahogany_(Swietenia_spp.)
440722,Virola__Imbuia_and_Balsa
440727,Sapelli
440728,Iroko
440791,Of_oak_(Quercus_spp.)
440792,Of_beech_(Fagus_spp.)
440793,Of_maple_(Acer_spp.)
440794,Of_cherry_(Prunus_spp.)
440795,Of_ash_(Fraxinus_spp.)
441192,Of_a_density_exceeding_0.8_g/cm3
441193,Of_a_density_exceeding_0.5_g/cm3_but_not_exceeding_0.8_g/cm3
441194,Of_a_density_not_exceeding_0.5_g/cm3
441300,Densified_wood__in_blocks__plates__strips_or_profile_shapes.
441400,Wooden_frames_for_paintings__photographs__mirrors_or_similar_objects.
441510,Cases__boxes__crates__drums_and_similar_packings;_cable_-drums
441520,Pallets__box_pallets_and_other_load_boards;_pallet_collars
441600,Casks__barrels__vats__tubs_and_other_coopers'_products_and_parts_thereof__of_wood__including_staves.
441810,Windows__French-windows_and_their_frames
441820,Doors_and_their_frames_and_thresholds
441840,Shuttering_for_concrete_constructional_work
441850,Shingles_and_shakes
441860,Posts_and_beams
441871,For_mosaic_floors
441872,Other__multilayer
441879,Other
442010,Statuettes_and_other_ornaments__of_wood
442110,Clothes_hangers
450110,Natural_cork__raw_or_simply_prepared
450190,Other
450200,Natural_cork__debacked_or_roughly_squared__or_in_rectangular_(including_square)_blocks__plates__sheets_or_strip_(including_sharp-edged_blanks_for_corks_or_stoppers).
450310,Corks_and_stoppers
450390,Other
450410,Blocks__plates__sheets_and_strip;_tiles_of_any_shape;_solid_cylinders__including_discs
450490,Other
460121,Of_bamboo
460122,Of_rattan
460192,Of_bamboo
460193,Of_rattan
460212,Of_rattan
470311,Coniferous
470321,Coniferous
470329,Non-coniferous
470421,Coniferous
470429,Non-coniferous
470500,Wood_pulp_obtained_by_a_combination_of_mechanical_and_chemical_pulping_processes.
470610,Cotton_linters_pulp
470620,Pulps_of_fibres_derived_from_recovered_(waste_and_scrap)_paper_or_paperboard
470630,Other__of_bamboo
470691,Mechanical
470692,Chemical
470693,Obtained_by_a_combination_of_mechanical_and_chemical_processes
470720,Other_paper_or_paperboard_made_mainly_of_bleached_chemical_pulp__not_coloured_in_the_mass
470790,Other__including_unsorted_waste_and_scrap
480210,Hand-made_paper_and_paperboard
480220,Paper_and_paperboard_of_a_kind_used_as_a_base_for_photo-sensitive__heat-sensitive_or_electro-sensitive_paper_or_paperboard
480240,Wallpaper_base
480254,Weighing_less_than_40_g/m2
480255,Weighing_40_g/m2_or_more_but_not_more_than_150_g/m2__in_rolls
480256,Weighing_40_g/m2_or_more_but_not_more_than_150_g/m2__in_sheets_with_one_side_not_exceeding_435_mm_and_the_other_side_not_exceeding_297_mm_in_the_unfolded_state
480257,Other__weighing_40_g/m2_or_more_but_not_more_than_150_g/m2
480258,Weighing_more_than_150_g/m2
480300,Toilet_or_facial_tissue_stock__towel_or_napkin_stock_and_similar_paper_of_a_kind_used_for_household_or_sanitary_purposes__cellulose_wadding_and_webs_of_cellulose_fibres__whether_or_not_creped__crinkled__embossed__perforated__surface_-coloured__surface-decorated_or_printed__in_rolls_or_sheets.
480421,Unbleached
480429,Other
480431,Unbleached
480439,Other
480441,Unbleached
480442,Bleached_uniformly_throughout_the_mass_and_of_which_more_than_95_%_by_weight_of_the_total_fibre_content_consists_of_wood_fibres_obtained_by_a_chemical_process
480449,Other
480511,Semi-chemical_fluting_paper
480519,Other
480524,Weighing_150_g/m2_or_less
480525,Weighing_more_than_150_g/m2
480530,Sulphite_wrapping_paper
480591,Weighing_150_g/m2_or_less
480592,Weighing_more_than_150_g/m2_but_less_than_225_g/m2
480593,Weighing_225_g/m2_or_more
480610,Vegetable_parchment
480620,Greaseproof_papers
480630,Tracing_papers
480640,Glassine_and_other_glazed_transparent_or_translucent_papers
480700,Composite_paper_and_paperboard_(made_by_sticking_flat_layers_of_paper_or_paperboard_together_with_an_adhesive)__not_surface-coated_or_impregnated__whether_or_not_internally_reinforced__in_rolls_or_sheets.
480810,Corrugated_paper_and_paperboard__whether_or_not_perforated
480840,Kraft_paper__creped_or_crinkled__whether_or_not_embossed_or_perforated
480890,Other
480920,Self-copy_paper
481013,In_rolls
481014,In_sheets_with_one_side_not_exceeding_435_mm_and_the_other_side_not_exceeding_297_mm_in_the_unfolded_state
481019,Other
481022,Light-weight_coated_paper
481031,Bleached_uniformly_throughout_the_mass_and_of_which_more_than_95_%_by_weight_of_the_total_fibre_content_consists_of_wood_fibres_obtained_by_a_chemical_process__and_weighing_150_g/m2_or_less
481032,Bleached_uniformly_throughout_the_mass_and_of_which_more_than_95_%_by_weight_of_the_total_fibre_content_consists_of_wood_fibres_obtained_by_a_chemical_process__and_weighing_more_than_150_g/m2
481039,Other
481092,Multi-ply
481099,Other
481110,Tarred__bituminised_or_asphalted_paper_and_paperboard
481141,Self-adhesive
481149,Other
481200,Filter_blocks__slabs_and_plates__of_paper_pulp.
481310,In_the_form_of_booklets_or_tubes
481320,In_rolls_of_a_width_not_exceeding_5_cm
481390,Other
481420,Wallpaper_and_similar_wall_coverings__consisting_of_paper_coated_or_covered__on_the_face_side__with_a_grained__embossed__coloured__design-printed_or_otherwise_decorated_layer_of_plastics
481490,Other
481620,Self-copy_paper
481690,Other
481710,Envelopes
481720,Letter_cards__plain_postcards_and_correspondence_cards
481730,Boxes__pouches__wallets_and_writing_compendiums__of_paper_or_paperboard__containing_an_assortment_of_paper_stationery
481810,Toilet_paper
481830,Tablecloths_and_serviettes
481850,Articles_of_apparel_and_clothing_accessories
481890,Other
481910,Cartons__boxes_and_cases__of_corrugated_paper_or_paperboard
481920,Folding_cartons__boxes_and_cases__of_non-corrugated_paper_or_paperboard
481930,Sacks_and_bags__having_a_base_of_a_width_of_40_cm_or_more
481940,Other_sacks_and_bags__including_cones
481950,Other_packing_containers__including_record_sleeves
481960,Box_files__letter_trays__storage_boxes_and_similar_articles__of_a_kind_used_in_offices__shops_or_the_like
482010,Registers__account_books__note_books__order_books__receipt_books__letter_pads__memorandum_pads__diaries_and_similar_articles
482020,Exercise_books
482030,Binders_(other_than_book_covers)__folders_and_file_covers
482040,Manifold_business_forms_and_interleaved_carbon_sets
482050,Albums_for_samples_or_for_collections
482090,Other
482110,Printed
482190,Other
482210,Of_a_kind_used_for_winding_textile_yarn
482290,Other
482320,Filter_paper_and_paperboard
482340,Rolls__sheets_and_dials__printed_for_self-recording_apparatus
482361,Of_bamboo
482369,Other
482370,Moulded_or_pressed_articles_of_paper_pulp
490110,In_single_sheets__whether_or_not_folded
490191,Dictionaries_and_encyclopaedias__and_serial_instalments_thereof
490199,Other
490210,Appearing_at_least_four_times_a_week
490290,Other
490300,Children's_picture__drawing_or_colouring_books.
490400,Music__printed_or_in_manuscript__whether_or_not_bound_or_illustrated.
490510,Globes
490591,In_book_form
490599,Other
490600,Plans_and_drawings_for_architectural__engineering__industrial__commercial__topographical_or_similar_purposes__being_originals_drawn_by_hand;_hand-written_texts;_photographic_reproductions_on_sensitised_paper_and_carbon_copies_of_the_foregoing.
490700,Unused_postage__revenue_or_similar_stamps_of_current_or_new_issue_in_the_country_in_which_they_have__or_will_have__a_recognised_face_value;_stamp-impressed_paper;_banknotes;_cheque_forms;_stock__share_or_bond_certificates_and_similar_documents_of_title.
490810,Transfers_(decalcomanias)__vitrifiable
490890,Other
490900,Printed_or_illustrated_postcards;_printed_cards_bearing_
491110,Trade_advertising_material__commercial_catalogues_and_the_like
491199,Other
500400,Silk_yarn_(other_than_yarn_spun_from_silk_waste)_not_put_up_for_retail_sale.
510111,Shorn_wool
510119,Other
510121,Shorn_wool
510129,Other
510130,Carbonised
510211,Of_Kashmir_(cashmere)_goats
510219,Other
510220,Coarse_animal_hair
510320,Other_waste_of_wool_or_of_fine_animal_hair
510400,Garnetted_stock_of_wool_or_of_fine_or_coarse_animal_hair
510510,Carded_wool
510521,Combed_wool_in_fragments
510529,Other
510531,Of_Kashmir_(cashmere)_goats
510539,Other
510540,Coarse_animal_hair__carded_or_combed
510810,Carded
510820,Combed
511000,Yarn_of_coarse_animal_hair_or_of_horsehair_(including_gimped_horsehair_yarn)__whether_or_not_put_up_for_retail_sale.
511300,Woven_fabrics_of_coarse_animal_hair_or_of_horsehair.
520100,Cotton__not_carded_or_combed.
520210,Yarn_waste_(including_thread_waste)
520291,Garnetted_stock
520299,Other
520300,Cotton__carded_or_combed.
520420,Put_up_for_retail_sale
530121,Broken_or_scutched
530130,Flax_tow_and_waste
530210,True_hemp__raw_or_retted
530290,Other
530310,Jute_and_other_textile_bast_fibres__raw_or_retted
530390,Other
